name,stateFull,stateAbbr,schoolId,agencyName,agencyId,county,address,city,zip,mailAddress,mailCity,mailZip,phone,type,charter,magnet,lat,lng,stateSchoolId,lowGrade,highGrade,level,enrollment,freeLunch,redLunch,totalFreeLunch,nativeAmerican,asian,hispanic,black,white,pacificIsland,multiRacial,ratio
TBA SE EARLY CHILDHOOD,Michigan,MI ,2.68E+11,TRAVERSE BAY AREA ISD,2680440,GRAND TRAVERSE COUNTY,1101 RED DR,TRAVERSE CITY,49684,P.O. BOX 6020,TRAVERSE CITY,49696,2319226200,2-Special education school,2-No,2-No,44.75501,-85.644578,288,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,null
TCAPS MONTESSORI SCHOOL,Michigan,MI ,2.63E+11,TRAVERSE CITY AREA PUBLIC SCHOOLS,2633870,GRAND TRAVERSE COUNTY,1009 SOUTH OAK ST,TRAVERSE CITY,49684,1009 SOUTH OAK ST,TRAVERSE CITY,49684,2319335608,1-Regular school,2-No,2-No,44.753259,-85.630493,9381,Kindergarten,6th Grade,1-Primary,330,66,12,78,7,6,7,0,297,0,13,18.28
TECUMSEH ACRES ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,TECUMSEH PUBLIC SCHOOLS,2633720,LENAWEE COUNTY,600 SOUTH ADRIAN ST,TECUMSEH,49286,600 SOUTH ADRIAN ST,TECUMSEH,49286,5174239744,1-Regular school,2-No,2-No,41.99768,-83.954691,4142,Kindergarten,4th Grade,1-Primary,296,71,9,80,1,4,18,3,266,0,4,16.44
TEDDY BEAR PRESCHOOL,Colorado,CO ,80339000237,DOLORES SCHOOL DISTRICT NO. RE-4A,803390,MONTEZUMA COUNTY,1550 HILLSIDE AVE,DOLORES,81323,17631 HIGHWAY 145,DOLORES,81323,9708827277,1-Regular school,2-No,2-No,37.477019,-108.489186,8500,Prekindergarten,Prekindergarten,1-Primary,48,0,0,0,4,0,9,0,35,0,0,null
TEKONSHA ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,TEKONSHA COMMUNITY SCHOOLS,2633750,CALHOUN COUNTY,327 CATHERINE ST,TEKONSHA,49092,327 CATHERINE STREET,TEKONSHA,49092,5177674123,1-Regular school,2-No,2-No,42.09169,-84.985895,3010,Kindergarten,5th Grade,1-Primary,123,69,15,84,1,1,3,2,116,0,0,15.75
TELLER ELEMENTARY SCHOOL,Colorado,CO ,80336000415,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,1150 GARFIELD ST,DENVER,80206,1150 GARFIELD STREET,DENVER,80206,7204243560,1-Regular school,2-No,2-No,39.734382,-104.943942,8776,Prekindergarten,5th Grade,1-Primary,425,130,23,153,0,7,98,38,242,0,40,17
TELLURIDE ELEMENTARY SCHOOL,Colorado,CO ,80687001170,TELLURIDE SCHOOL DISTRICT NO. R-1,806870,SAN MIGUEL COUNTY,447 WEST COLUMBIA,TELLURIDE,81435,447 WEST COLUMBIA AVE.,TELLURIDE,81435,9707286615,1-Regular school,2-No,2-No,37.939037,-107.814251,8786,Prekindergarten,6th Grade,1-Primary,425,67,38,105,2,8,67,1,345,0,2,11.69
TEMPERANCE ROAD ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,BEDFORD PUBLIC SCHOOLS,2604470,MONROE COUNTY,1575 WEST TEMPERANCE RD,TEMPERANCE,48182,1575 W TEMPERANCE RD,TEMPERANCE,48182,7348506500,1-Regular school,2-No,2-No,41.778912,-83.584287,5401,Kindergarten,6th Grade,1-Primary,524,121,31,152,0,2,18,0,502,0,2,18.85
TENNISWOOD ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,L'ANSE CREUSE PUBLIC SCHOOLS,2621870,MACOMB COUNTY,23450 GLENWOOD ST,CLINTON TOWNSHIP,48035,23450 GLENWOOD ST,CLINTON TOWNSHIP,48035,5864935640,1-Regular school,2-No,1-Yes,42.560667,-82.876711,6488,Kindergarten,5th Grade,1-Primary,383,202,31,233,0,5,17,88,246,0,27,19.95
TENNYSON KNOLLS ELEMENTARY SCHOOL,Colorado,CO ,80723001249,WESTMINSTER SCHOOL DISTRICT NO. 50 IN THE COUNTY OF ADAMS,807230,ADAMS COUNTY,6330 TENNYSON ST,ARVADA,80003,6330 TENNYSON STREET,ARVADA,80003,3034294090,1-Regular school,2-No,2-No,39.811304,-105.044,8798,Kindergarten,5th Grade,1-Primary,410,291,47,338,2,39,286,6,67,0,10,16.56
THE CLASSICAL ACADEMY CHARTER,Colorado,CO ,80192001592,ACADEMY SCHOOL DISTRICT NO. 20 IN THE COUNTY OF EL PASO AN,801920,EL PASO COUNTY,975 STOUT RD,COLORADO SPRINGS,80921,975 STOUT ROAD,COLORADO SPRINGS,80921,7194840081,1-Regular school,1-Yes,2-No,39.017716,-104.811022,1627,Kindergarten,6th Grade,1-Primary,1946,62,32,94,9,50,168,29,1610,2,78,16.54
THE DA VINCI ACADEMY SCHOOL,Colorado,CO ,80192001842,ACADEMY SCHOOL DISTRICT NO. 20 IN THE COUNTY OF EL PASO AN,801920,EL PASO COUNTY,1335 BRIDLE OAK LN,COLORADO SPRINGS,80921,1335 BRIDLE OAK LANE,COLORADO SPRINGS,80921,7192345400,1-Regular school,2-No,1-Yes,39.013034,-104.804044,8813,Kindergarten,5th Grade,1-Primary,382,27,10,37,0,23,36,13,275,4,31,14.25
THE LINCOLN CENTER,Michigan,MI ,2.64E+11,WYANDOTTE CITY SCHOOL DISTRICT,2636540,WAYNE COUNTY,4460 1/2 18TH ST,WYANDOTTE,48192,4460 18TH ST,WYANDOTTE,48192,7347596400,2-Special education school,2-No,2-No,42.188139,-83.173633,8828,Prekindergarten,Prekindergarten,1-Primary,204,124,14,138,0,2,13,37,152,0,0,6.6
THE PINNACLE CHARTER SCHOOL ELEMENTARY,Colorado,CO ,80002001926,CHARTER SCHOOL INSTITUTE,800020,ADAMS COUNTY,1001 WEST 84TH ST,FEDERAL HEIGHTS,80206,1001 W 84TH STREET,FEDERAL HEIGHTS,80206,3034503985,1-Regular school,1-Yes,2-No,39.8491,-104.9987,654,Kindergarten,5th Grade,1-Primary,1015,406,117,523,9,61,609,20,314,0,2,20.63
THE STUDIO SCHOOL,Colorado,CO ,80690006375,ADAMS 12 FIVE STAR SCHOOLS,806900,ADAMS COUNTY,10604 GRANT DR,NORTHGLENN,80233,10604 GRANT DRIVE,NORTHGLENN,80233,7209723620,1-Regular school,2-No,1-Yes,39.888401,-104.982655,8211,Kindergarten,4th Grade,1-Primary,243,61,17,78,1,6,65,3,166,0,2,17.09
THELMA BUFFEY ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,KEARSLEY COMMUNITY SCHOOLS,2620070,GENESEE COUNTY,4235 CROSBY RD G,FLINT,48506,G-4235 CROSBY RD,FLINT,48506,8105919922,1-Regular school,2-No,2-No,43.069343,-83.626713,441,2nd Grade,5th Grade,1-Primary,279,154,17,171,3,2,10,30,233,0,1,18.6
THEO V. EDDY ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,EAST CHINA SCHOOL DISTRICT,2612420,ST. CLAIR COUNTY,301 NORTH 9TH ST,SAINT CLAIR,48079,301 NORTH 9TH ST,SAINT CLAIR,48079,8106761550,1-Regular school,2-No,1-Yes,42.826579,-82.492811,4153,Kindergarten,5th Grade,1-Primary,418,121,20,141,0,8,4,0,403,0,3,19
THIRKELL ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,DETROIT CITY SCHOOL DISTRICT,2612000,WAYNE COUNTY,7724 14TH ST,DETROIT,48206,7724 14TH ST,DETROIT,48206,3135960990,1-Regular school,2-No,2-No,42.366618,-83.097335,4156,Kindergarten,5th Grade,1-Primary,457,418,11,429,0,0,1,455,1,0,0,16.32
THOMAS A. EDISON ELEM. SCHOOL,Michigan,MI ,2.61E+11,FRASER PUBLIC SCHOOLS,2614820,MACOMB COUNTY,17470 SEWEL,FRASER,48026,17470 SEWEL,FRASER,48026,5864396500,1-Regular school,2-No,2-No,42.540706,-82.943223,4162,Kindergarten,6th Grade,1-Primary,444,168,41,209,0,8,14,48,345,1,28,17.67
THOMAS A. EDISON ELEM. SCHOOL,Michigan,MI ,2.61E+11,FRASER PUBLIC SCHOOLS,2614820,MACOMB COUNTY,17470 SEWEL,FRASER,48026,17470 SEWEL,FRASER,48026,5864396500,1-Regular school,2-No,2-No,42.540706,-82.943223,4162,Kindergarten,6th Grade,1-Primary,444,168,41,209,0,8,14,48,345,1,28,17.67
THOMAS JEFFERSON ELEM. SCHOOL,Michigan,MI ,2.63E+11,SOUTH REDFORD SCHOOL DISTRICT,2632280,WAYNE COUNTY,26555 WESTFIELD,REDFORD,48239,26555 WESTFIELD,REDFORD,48239,3139372330,1-Regular school,2-No,2-No,42.361037,-83.303582,4167,Kindergarten,5th Grade,1-Primary,340,139,10,149,2,3,12,122,195,0,6,19.32
THOMAS JEFFERSON ELEM. SCHOOL,Michigan,MI ,2.63E+11,SOUTH REDFORD SCHOOL DISTRICT,2632280,WAYNE COUNTY,26555 WESTFIELD,REDFORD,48239,26555 WESTFIELD,REDFORD,48239,3139372330,1-Regular school,2-No,2-No,42.361037,-83.303582,4167,Kindergarten,5th Grade,1-Primary,340,139,10,149,2,3,12,122,195,0,6,19.32
THOMAS M. RYAN  INTERMEDIATE SCHOOL,Michigan,MI ,2.62E+11,GULL LAKE COMMUNITY SCHOOLS,2617250,KALAMAZOO COUNTY,9562 EAST M89,RICHLAND,49083,9562 EAST M-89,RICHLAND,49083,2694885060,1-Regular school,2-No,2-No,42.375524,-85.439192,5144,3rd Grade,5th Grade,1-Primary,629,128,22,150,1,11,22,15,564,0,16,17.6
THOMAS READ ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,SHELBY PUBLIC SCHOOLS,2631320,OCEANA COUNTY,155 EAST 6TH ST,SHELBY,49455,155 EAST 6TH ST,SHELBY,49455,2318615541,1-Regular school,2-No,2-No,43.615651,-86.359146,4170,1st Grade,5th Grade,1-Primary,324,214,29,243,1,2,126,4,189,0,2,18.36
THOMAS WHITE SCHOOL,Michigan,MI ,2.61E+11,BRIDGEPORT-SPAULDING COMMUNITY SCHOOL DISTRICT,2606780,SAGINAW COUNTY,3650 SOUTHFIELD DR,SAGINAW,48601,3650 SOUTHFIELD DR,SAGINAW,48601,9897772811,1-Regular school,2-No,2-No,43.370795,-83.903918,4173,Kindergarten,1st Grade,1-Primary,187,145,9,154,0,2,38,50,86,0,11,12.3
THOMPSON INTEGRATED EARLY CHILDHOOD,Colorado,CO ,80540001977,THOMPSON SCHOOL DISTRICT R-2J,805400,LARIMER COUNTY,800 SOUTH TAFT AVE,LOVELAND,80537,800 SOUTH TAFT AVENUE,LOVELAND,80537,9706135031,1-Regular school,2-No,2-No,40.383777,-105.097062,5393,Prekindergarten,Prekindergarten,1-Primary,463,145,45,190,0,8,164,5,277,1,8,29.74
THOMSON ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,DAVISON COMMUNITY SCHOOLS,2611430,GENESEE COUNTY,617 EAST CLARK ST,DAVISON,48423,617 EAST CLARK ST,DAVISON,48423,8105910911,1-Regular school,2-No,1-Yes,43.026053,-83.50295,4174,Kindergarten,1st Grade,1-Primary,null,null,null,null,null,null,null,null,null,null,null,null
THOMSON ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,DAVISON COMMUNITY SCHOOLS,2611430,GENESEE COUNTY,617 EAST CLARK ST,DAVISON,48423,617 EAST CLARK ST,DAVISON,48423,8105910911,1-Regular school,2-No,1-Yes,43.026053,-83.50295,4174,Kindergarten,1st Grade,1-Primary,null,null,null,null,null,null,null,null,null,null,null,null
THOMSON PRIMARY SCHOOL,Colorado,CO ,80261000156,SCHOOL DISTRICT NO. RE-2 BRUSH,802610,MORGAN COUNTY,422 RAY ST,BRUSH,80723,P O BOX 585,BRUSH,80723,9708425139,1-Regular school,2-No,2-No,40.257532,-103.631026,8832,Prekindergarten,2nd Grade,1-Primary,380,155,34,189,2,2,161,0,205,0,10,13.24
THORNAPPLE ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,FOREST HILLS PUBLIC SCHOOLS,2614610,KENT COUNTY,6932 BRIDGEWATER DR SE,GRAND RAPIDS,49546,6932 BRIDGEWATER DR SE,GRAND RAPIDS,49546,6164938920,1-Regular school,2-No,2-No,42.938161,-85.496919,4175,Kindergarten,4th Grade,1-Primary,411,24,4,28,0,17,2,10,378,0,4,16.16
THORNE ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,WESTWOOD COMMUNITY SCHOOLS,2611640,WAYNE COUNTY,25251 ANNAPOLIS ST,DEARBORN HEIGHTS,48125,25251 ANNAPOLIS ST,DEARBORN HEIGHTS,48125,3132921600,1-Regular school,2-No,2-No,42.275929,-83.285687,4177,Kindergarten,5th Grade,1-Primary,593,485,33,518,0,7,22,388,175,0,1,14.32
THORNTON CREEK ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,NORTHVILLE PUBLIC SCHOOLS,2625980,OAKLAND COUNTY,46180 WEST 9 MILE RD,NOVI,48374,46180 WEST 9 MILE RD,NOVI,48374,2483448475,1-Regular school,2-No,2-No,42.451319,-83.503974,7964,Kindergarten,5th Grade,1-Primary,433,11,1,12,1,77,5,11,336,0,3,15.49
THORNTON ELEMENTARY SCHOOL,Colorado,CO ,80690001191,ADAMS 12 FIVE STAR SCHOOLS,806900,ADAMS COUNTY,900 EPPINGER BLVD,THORNTON,80229,900 EPPINGER BOULEVARD,THORNTON,80229,7209725660,1-Regular school,2-No,2-No,39.863898,-104.975744,8842,Kindergarten,5th Grade,1-Primary,446,338,47,385,4,14,308,3,113,0,4,15.65
THREE OAKS ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,RIVER VALLEY SCHOOL DISTRICT,2629790,BERRIEN COUNTY,100 OAK ST,THREE OAKS,49128,100 OAK ST,THREE OAKS,49128,2697569050,1-Regular school,2-No,2-No,41.799727,-86.60919,4180,Kindergarten,5th Grade,1-Primary,172,82,20,102,0,2,5,1,154,0,10,13.28
THREE OAKS PUBLIC SCHOOL ACADEMY,Michigan,MI ,2.60E+11,THREE OAKS PUBLIC SCHOOL ACADEMY,2600288,MUSKEGON COUNTY,1212 KINGSLEY ST,MUSKEGON,49442,1212 KINGSLEY ST,MUSKEGON,49442,2317673365,2-Special education school,1-Yes,1-Yes,43.228522,-86.223032,9304,Kindergarten,5th Grade,1-Primary,291,254,2,256,0,0,24,225,25,0,17,13.23
THRESHOLD ACADEMY,Michigan,MI ,2.60E+11,THRESHOLD ACADEMY,2600154,IONIA COUNTY,5827 ORLEANS RD,ORLEANS,48865,5827 ORLEANS RD,ORLEANS,48865,6167612296,1-Regular school,1-Yes,2-No,43.073358,-85.135333,8478,Kindergarten,5th Grade,1-Primary,180,164,5,169,0,0,29,0,146,0,5,30
THUNDER MOUNTAIN ELEMENTARY SCHOOL,Colorado,CO ,80435001346,MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51,804350,MESA COUNTY,3063 F1/2 RD,GRAND JUNCTION,81504,3063 F1/2 ROAD,GRAND JUNCTION,81504,9702545870,1-Regular school,2-No,2-No,39.09886,-108.4839,8846,Prekindergarten,5th Grade,1-Primary,624,173,50,223,6,2,122,12,467,2,13,20.6
THURGOOD MARSHALL ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,DETROIT CITY SCHOOL DISTRICT,2612000,WAYNE COUNTY,15531 LINWOOD ST,DETROIT,48238,15531 LINWOOD ST,DETROIT,48238,3134948820,1-Regular school,2-No,2-No,42.405448,-83.127481,857,Kindergarten,6th Grade,1-Primary,328,299,7,306,1,0,0,327,0,0,0,16.4
THURSTON ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,ANN ARBOR PUBLIC SCHOOLS,2602820,WASHTENAW COUNTY,2300 PRAIRIE ST,ANN ARBOR,48105,2300 PRAIRIE ST,ANN ARBOR,48105,7349941970,1-Regular school,2-No,2-No,42.306004,-83.702751,4182,Kindergarten,5th Grade,1-Primary,418,39,9,48,2,143,14,37,189,0,33,19
TIMBER TRAIL ELEMENTARY SCHOOL,Colorado,CO ,80345001963,DOUGLAS COUNTY SCHOOL DISTRICT NO. RE 1,803450,DOUGLAS COUNTY,690 WEST CASTLE PINES PARKWAY,CASTLE ROCK,80108,690 WEST CASTLE PINES PARKWAY,CASTLE ROCK,80108,3033875700,1-Regular school,2-No,2-No,39.472131,-104.899514,8853,Prekindergarten,5th Grade,1-Primary,597,17,4,21,1,17,51,10,501,1,16,20.18
TIMBERLINE ELEMENTARY SCHOOL,Colorado,CO ,80291001405,CHERRY CREEK SCHOOL DISTRICT NO. 5 IN THE COUNTY OF ARAPAH,802910,ARAPAHOE COUNTY,5500 SOUTH KILLARNEY ST,CENTENNIAL,80015,5500 SOUTH KILLARNEY STREET,CENTENNIAL,80015,7208863200,1-Regular school,2-No,2-No,39.617016,-104.749228,8850,Prekindergarten,5th Grade,1-Primary,684,89,48,137,1,44,104,45,453,3,34,17.04
TIMNATH ELEMENTARY SCHOOL,Colorado,CO ,80399000548,POUDRE SCHOOL DISTRICT R-1,803990,LARIMER COUNTY,3909 MAIN ST,TIMNATH,80547,PO DRAWER 10,TIMNATH,80547,9704886825,1-Regular school,2-No,2-No,40.532076,-104.98231,8852,Kindergarten,5th Grade,1-Primary,303,91,14,105,3,6,64,1,225,2,2,18.36
TOBEY ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,VICKSBURG COMMUNITY SCHOOLS,2634950,KALAMAZOO COUNTY,8551 LONG LAKE DR EAST,SCOTTS,49088,8551 LONG LAKE DR E,SCOTTS,49088,2693211600,1-Regular school,2-No,2-No,42.192658,-85.516598,4185,Kindergarten,5th Grade,1-Primary,355,75,17,92,1,1,6,2,339,1,5,18.99
TOLLGATE ELEMENTARY SCHOOL,Colorado,CO ,80234001324,AURORA JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A,802340,ARAPAHOE COUNTY,701 SOUTH KALISPELL WAY,AURORA,80017,701 SOUTH KALISPELL WAY,AURORA,80017,3036960944,1-Regular school,2-No,2-No,39.704109,-104.802284,8858,Kindergarten,5th Grade,1-Primary,703,493,80,573,1,19,397,177,90,5,14,19.53
TOMEK-EASTERN ELEM. SCHOOL,Michigan,MI ,2.61E+11,FENTON AREA PUBLIC SCHOOLS,2614250,GENESEE COUNTY,600 4TH ST,FENTON,48430,600 4TH ST,FENTON,48430,8105916800,1-Regular school,2-No,2-No,42.801218,-83.698296,1041,Kindergarten,5th Grade,1-Primary,498,139,23,162,1,10,9,3,466,2,7,23.9
TONDA ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,PLYMOUTH-CANTON COMMUNITY SCHOOLS,2628560,WAYNE COUNTY,46501 WARREN RD,CANTON,48187,46501 WARREN RD,CANTON,48187,7344166100,1-Regular school,2-No,2-No,42.336163,-83.499788,7990,Kindergarten,5th Grade,1-Primary,478,43,7,50,1,43,17,18,378,1,20,18.21
TOPE ELEMENTARY SCHOOL,Colorado,CO ,80435000627,MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51,804350,MESA COUNTY,2220 NORTH 7TH ST,GRAND JUNCTION,81501,2220 N 7TH ST,GRAND JUNCTION,81501,9702547070,1-Regular school,2-No,2-No,39.087612,-108.560957,8876,Prekindergarten,5th Grade,1-Primary,379,119,29,148,5,3,49,4,308,1,9,16.13
TORREY HILL INTERMEDIATE SCHOOL,Michigan,MI ,2.62E+11,LAKE FENTON COMMUNITY SCHOOLS,2620670,GENESEE COUNTY,12410 TORREY RD,FENTON,48430,12410 TORREY RD,FENTON,48430,8105913617,1-Regular school,2-No,1-Yes,42.844433,-83.728688,6190,3rd Grade,5th Grade,1-Primary,417,105,25,130,0,3,8,5,398,1,2,24.43
TOWNLINE ELEMENTARY,Michigan,MI ,2.62E+11,KENTWOOD PUBLIC SCHOOLS,2620340,KENT COUNTY,100 60TH ST SE,GRAND RAPIDS,49548,100 60TH ST SE,GRAND RAPIDS,49548,6165384120,1-Regular school,2-No,2-No,42.854869,-85.661034,4194,Kindergarten,5th Grade,1-Primary,320,232,35,267,3,8,78,48,149,1,33,19.28
TOWNSEND ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,VANDERCOOK LAKE PUBLIC SCHOOLS,2634650,JACKSON COUNTY,1005 FLOYD AVE,JACKSON,49203,1005 FLOYD AVE,JACKSON,49203,5177846133,1-Regular school,2-No,2-No,42.189495,-84.388147,1254,Kindergarten,5th Grade,1-Primary,584,325,37,362,0,5,16,20,524,5,14,18.54
TOWNSEND NORTH SCHOOL,Michigan,MI ,2.63E+11,VASSAR PUBLIC SCHOOLS,2634710,TUSCOLA COUNTY,524 ATHLETIC ST,VASSAR,48768,220 ATHLETIC ST,VASSAR,48768,9898237722,1-Regular school,2-No,2-No,43.375245,-83.588288,4195,Kindergarten,2nd Grade,1-Primary,299,154,37,191,0,1,14,12,272,0,0,15.82
TOZER ELEMENTARY SCHOOL,Colorado,CO ,80735001263,WELD COUNTY REORGANIZED SCHOOL DISTRICT NO. RE-4,807350,WELD COUNTY,501 OAK ST,WINDSOR,80550,501 OAK STREET,WINDSOR,80550,9706868400,1-Regular school,2-No,2-No,40.474621,-104.904294,8886,Prekindergarten,2nd Grade,1-Primary,305,50,19,69,1,3,60,1,236,0,4,15.56
TRAILBLAZER ELEMENTARY SCHOOL,Colorado,CO ,80306001642,COLORADO SPRINGS SCHOOL DISTRICT NO. 11 IN THE COUNTY OF E,803060,EL PASO COUNTY,2015 WICKES RD,COLORADO SPRINGS,80919,2015 WICKES ROAD,COLORADO SPRINGS,80919,7193286300,1-Regular school,2-No,2-No,38.920593,-104.86471,8902,Prekindergarten,6th Grade,1-Primary,409,109,21,130,1,13,72,19,277,0,27,15.85
TRAILBLAZER ELEMENTARY SCHOOL,Colorado,CO ,80306001642,COLORADO SPRINGS SCHOOL DISTRICT NO. 11 IN THE COUNTY OF E,803060,EL PASO COUNTY,2015 WICKES RD,COLORADO SPRINGS,80919,2015 WICKES ROAD,COLORADO SPRINGS,80919,7193286300,1-Regular school,2-No,2-No,38.920593,-104.86471,8902,Prekindergarten,6th Grade,1-Primary,409,109,21,130,1,13,72,19,277,0,27,15.85
TRAILS WEST ELEMENTARY SCHOOL,Colorado,CO ,80291001330,CHERRY CREEK SCHOOL DISTRICT NO. 5 IN THE COUNTY OF ARAPAH,802910,ARAPAHOE COUNTY,5400 SOUTH WACO ST,CENTENNIAL,80015,5400 SOUTH WACO STREET,CENTENNIAL,80015,7208868500,1-Regular school,2-No,2-No,39.619396,-104.778878,8887,Prekindergarten,5th Grade,1-Primary,623,89,43,132,3,29,73,56,425,3,34,21.26
TRAUT CORE ELEMENTARY SCHOOL,Colorado,CO ,80399000606,POUDRE SCHOOL DISTRICT R-1,803990,LARIMER COUNTY,2515 TIMBERWOOD DR,FORT COLLINS,80528,2515 TIMBERWOOD DRIVE,FORT COLLINS,80528,9704887500,1-Regular school,2-No,2-No,40.519929,-105.031901,9251,Prekindergarten,5th Grade,1-Primary,494,29,11,40,2,72,23,5,380,0,12,22.87
TRAVERSE HEIGHTS ELEM. SCHOOL,Michigan,MI ,2.63E+11,TRAVERSE CITY AREA PUBLIC SCHOOLS,2633870,GRAND TRAVERSE COUNTY,933 ROSE ST,TRAVERSE CITY,49686,933 ROSE ST,TRAVERSE CITY,49686,2319336500,1-Regular school,2-No,2-No,44.750503,-85.600336,4201,Kindergarten,5th Grade,1-Primary,216,163,17,180,13,2,6,10,174,0,11,13.21
TRAYLOR ELEMENTARY SCHOOL,Colorado,CO ,80336000418,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,2900 SOUTH IVAN WAY,DENVER,80227,2900 SOUTH IVAN WAY,DENVER,80227,7204243480,1-Regular school,2-No,2-No,39.660379,-105.062924,8888,Prekindergarten,5th Grade,1-Primary,592,302,74,376,5,34,423,4,109,5,12,19.11
TROY EARLY CHILDHOOD,Michigan,MI ,2.63E+11,TROY SCHOOL DISTRICT,2634260,OAKLAND COUNTY,201 WEST SQUARE LAKE RD,TROY,48098,201 WEST SQUARE LAKE RD,TROY,48098,2488235096,1-Regular school,2-No,2-No,42.606354,-83.153593,9685,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,null
TROY UNION ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,TROY SCHOOL DISTRICT,2634260,OAKLAND COUNTY,1340 EAST SQUARE LAKE RD,TROY,48085,1340 EAST SQUARE LAKE RD,TROY,48085,2488233100,1-Regular school,2-No,2-No,42.607137,-83.122217,4227,Kindergarten,5th Grade,1-Primary,446,67,28,95,1,97,17,40,275,0,16,18.66
TRUSCOTT ELEMENTARY SCHOOL,Colorado,CO ,80540000939,THOMPSON SCHOOL DISTRICT R-2J,805400,LARIMER COUNTY,211 WEST 6TH ST,LOVELAND,80537,211 WEST 6TH STREET,LOVELAND,80537,9706136900,1-Regular school,2-No,2-No,40.39761,-105.078605,8918,Kindergarten,5th Grade,1-Primary,302,173,40,213,1,2,98,16,180,0,5,13.4
TUCKER EARLY CHILDHOOD,Michigan,MI ,2.60E+11,BEECHER COMMUNITY SCHOOL DISTRICT,2604500,GENESEE COUNTY,G5159 SUMMIT ST,FLINT,48505,1020 WEST COLDWATER RD,FLINT,48505,8105919350,1-Regular school,2-No,2-No,43.080379,-83.699113,2528,Kindergarten,Kindergarten,1-Primary,1,0,0,0,0,0,0,0,1,0,0,0.5
TUCKER ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,BEECHER COMMUNITY SCHOOL DISTRICT,2604500,GENESEE COUNTY,G5159 SUMMIT ST,FLINT,48505,1020 WEST COLDWATER RD,FLINT,48505,8105919361,2-Special education school,2-No,2-No,43.080379,-83.699113,439,Kindergarten,6th Grade,1-Primary,339,311,1,312,1,0,13,274,40,0,11,16.54
TURMAN ELEMENTARY SCHOOL,Colorado,CO ,80453001443,HARRISON SCHOOL DISTRICT NO. 2 IN THE COUNTY OF EL PASO AN,804530,EL PASO COUNTY,3245 SPRINGNITE DR,COLORADO SPRINGS,80916,3245 SPRINGNITE DRIVE,COLORADO SPRINGS,80916,7195792195,1-Regular school,2-No,2-No,38.785196,-104.75136,8923,Prekindergarten,5th Grade,1-Primary,315,214,39,253,14,8,133,55,79,2,24,14.98
TURNBERRY ELEMENTARY,Colorado,CO ,80258006401,BRIGHTON SCHOOL DISTRICT NO. 27J,802580,ADAMS COUNTY,13069 EAST 106TH PLACE,COMMERCE CITY,80022,13069 EAST 106TH PLACE,COMMERCE CITY,80022,7206855350,1-Regular school,2-No,2-No,39.890365,-104.834704,8820,Prekindergarten,5th Grade,1-Primary,696,124,35,159,4,22,236,22,389,3,20,23.98
TURNER-HOWSON ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,RUDYARD AREA SCHOOLS,2630360,CHIPPEWA COUNTY,11183 WEST TURNER HOWSON RD,RUDYARD,49780,P.O. BOX 246,RUDYARD,49780,9064784551,1-Regular school,2-No,1-Yes,46.226669,-84.595325,5517,Kindergarten,3rd Grade,1-Primary,271,177,30,207,87,4,11,4,161,0,4,16.65
TURRILL ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LAPEER COMMUNITY SCHOOLS,2621180,LAPEER COUNTY,785 SOUTH ELM ST,LAPEER,48446,785 SOUTH ELM ST,LAPEER,48446,8106672438,1-Regular school,2-No,2-No,43.045778,-83.316199,4233,Kindergarten,5th Grade,1-Primary,303,170,23,193,2,1,14,1,274,0,11,15.76
